,pair,investment_count,25m_rate,100m_rate,250m_rate,weighted_success_rate,scaled_success_rate,average_experience,average_success_rate,average_specific_diversity,average_broad_diversity,average_annualised_investment_count,success_bucket_pair,diversity_bucket_pair
"31a9afcb-a2e4-511c-ef27-a7fb49a372d9,04e48b72-4daf-985b-4dad-bbc9a53de249","31a9afcb-a2e4-511c-ef27-a7fb49a372d9,04e48b72-4daf-985b-4dad-bbc9a53de249",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"adc3106c-d982-41b9-92a5-2e5e4b6e8e7f,4b3b3bb1-6d44-3282-ad55-0eadf4a0a52f","adc3106c-d982-41b9-92a5-2e5e4b6e8e7f,4b3b3bb1-6d44-3282-ad55-0eadf4a0a52f",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.02443181818181815,0.12190476190476185,0.11504592968007596,0.888888888888889,"L5,L5","Balanced,Balanced"
"89867673-815f-8605-652e-7c5362179782,776502c0-cbc7-42d1-85ce-1e6c821fff4d","89867673-815f-8605-652e-7c5362179782,776502c0-cbc7-42d1-85ce-1e6c821fff4d",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.20833333333333331,0.01511715797430075,0.06968641114982575,0.2222222222222222,"L5,L4","Universalist,Diverse"
"8342a4b7-f98d-44c6-a117-43c1400568a2,66c68acc-7f23-4b29-90cd-661a50656186","8342a4b7-f98d-44c6-a117-43c1400568a2,66c68acc-7f23-4b29-90cd-661a50656186",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.14930555555555555,0.07397329302091205,0.12195121951219504,0.7777777777777778,"L5,L5","Diverse,Balanced"
"4cbd3445-26e0-402f-8a38-6f048eb3a0e3,3740bb5e-d46b-4353-ada9-9ceb34445d8c","4cbd3445-26e0-402f-8a38-6f048eb3a0e3,3740bb5e-d46b-4353-ada9-9ceb34445d8c",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.0245535714285714,0.10184645286686095,0.1621453459432553,0.6111111111111112,"L5,L5","Focused,Balanced"
"cbf72215-6a1c-f4ef-e17f-0a958eca3dac,897604ea-925e-41c6-a0a1-aeaca56b160f","cbf72215-6a1c-f4ef-e17f-0a958eca3dac,897604ea-925e-41c6-a0a1-aeaca56b160f",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.08035714285714285,0.0780045351473922,0.16774514683922345,0.4444444444444444,"L5,L5","Focused,Focused"
"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,20135206-96eb-8be0-9ac4-670b257e532c","e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,20135206-96eb-8be0-9ac4-670b257e532c",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.47727272727272724,0.30154607297464436,0.2214523281596452,4.9444444444444455,"L5,L1","Specialized,Diverse"
"e5cdbbd1-7b86-486e-835f-dd699e63c9c0,921aaba4-e458-4ef2-aca3-a3f248c1dab5","e5cdbbd1-7b86-486e-835f-dd699e63c9c0,921aaba4-e458-4ef2-aca3-a3f248c1dab5",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.5113636363636364,0.062172747887033544,0.22933164396579026,0.6666666666666667,"L5,L1","Specialized,Balanced"
"da25de39-86d0-4504-998a-fab6f715cf2a,9183d3fb-c801-bc11-1594-04850e47cf60","da25de39-86d0-4504-998a-fab6f715cf2a,9183d3fb-c801-bc11-1594-04850e47cf60",3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.0705866228070175,0.106416835740144,0.11210954214805305,1.7222222222222223,"L5,L5","Diverse,Balanced"
"8f1b5d66-55a1-a080-03f3-d8cdab690f0d,0c11a9c2-7a54-471a-b7fe-eb5a03af245a","8f1b5d66-55a1-a080-03f3-d8cdab690f0d,0c11a9c2-7a54-471a-b7fe-eb5a03af245a",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.5078125,0.0811791383219954,0.2511614401858304,0.7222222222222222,"L5,L1","Specialized,Focused"
"d5df3873-7871-c608-0284-c74d0b555ccd,777c5292-a8f9-4298-9be1-7fbf97272791","d5df3873-7871-c608-0284-c74d0b555ccd,777c5292-a8f9-4298-9be1-7fbf97272791",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04334677419354835,0.16203642747421546,0.11700573226930419,1.777777777777778,"L5,L5","Diverse,Balanced"
"9a1274ba-f2f3-4808-90fe-51eeb42870d4,773feb59-9c42-4df4-8661-093a18a81aa2","9a1274ba-f2f3-4808-90fe-51eeb42870d4,773feb59-9c42-4df4-8661-093a18a81aa2",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.0272108843537414,0.052264808362369304,0.2222222222222222,"L5,L5","Universalist,Diverse"
"cc79df9b-346a-0b7c-3b49-88f4b30c02da,3e6db708-341e-4d43-be95-4a17976615d4","cc79df9b-346a-0b7c-3b49-88f4b30c02da,3e6db708-341e-4d43-be95-4a17976615d4",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"5f52e2ff-2d6a-4af2-8396-54a7e29f8c18,56ff2591-eab4-4451-8707-23b466e37bdf","5f52e2ff-2d6a-4af2-8396-54a7e29f8c18,56ff2591-eab4-4451-8707-23b466e37bdf",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.001814058956916,0.0034843205574912,0.1111111111111111,"L5,L5","Universalist,Universalist"
"e8db05ed-6b48-9b54-e746-2f140dcc94be,b6adcc50-5c1f-4fd7-89aa-8806e1dc59ab","e8db05ed-6b48-9b54-e746-2f140dcc94be,b6adcc50-5c1f-4fd7-89aa-8806e1dc59ab",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.037202380952380903,0.11350826044703591,0.08578065372490455,0.5555555555555556,"L5,L5","Universalist,Balanced"
"40f13287-7dab-a2c4-793b-e1c46a4175ea,177b1f5d-a1db-4b9c-b794-282e68f4cd02","40f13287-7dab-a2c4-793b-e1c46a4175ea,177b1f5d-a1db-4b9c-b794-282e68f4cd02",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.1875,0.3080272108843537,0.3003484320557491,0.33333333333333337,"L5,L4","Specialized,Specialized"
"eb5fa458-672c-40aa-adc1-6f6b9d40b1d7,ba5431bd-fd94-4802-acd8-fdf73b26ea5e","eb5fa458-672c-40aa-adc1-6f6b9d40b1d7,ba5431bd-fd94-4802-acd8-fdf73b26ea5e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.1284722222222222,0.20685311161501635,0.22299651567944245,0.7222222222222222,"L5,L4","Specialized,Diverse"
"f707cff6-4b90-4294-80d6-3503869f8691,e258e6cd-e643-b243-ce19-80be71a9326f","f707cff6-4b90-4294-80d6-3503869f8691,e258e6cd-e643-b243-ce19-80be71a9326f",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.049886621315192656,0.0958188153310104,0.16666666666666666,"L5,L5","Diverse,Diverse"
"f091d9dc-ef97-45eb-9262-e244234864b7,d8c7b0ae-725e-492b-be9d-d576d1834edd","f091d9dc-ef97-45eb-9262-e244234864b7,d8c7b0ae-725e-492b-be9d-d576d1834edd",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0364583333333333,0.0447467876039304,0.10859465737514515,0.38888888888888884,"L5,L5","Universalist,Focused"
"cf12f41b-b945-49e0-9465-59e25bb868b2,04e35b63-7856-0d4e-2fe3-9f60687d0351","cf12f41b-b945-49e0-9465-59e25bb868b2,04e35b63-7856-0d4e-2fe3-9f60687d0351",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.703125,0.03718820861677995,0.27874564459930307,0.16666666666666666,"L3,L1","Specialized,Focused"
"f8527641-abd1-4253-828e-e0d659b627b9,343a0c91-d3b9-80fa-2330-cfde495decf1","f8527641-abd1-4253-828e-e0d659b627b9,343a0c91-d3b9-80fa-2330-cfde495decf1",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.05078125,0.0793650793650793,0.1755226480836237,0.6666666666666666,"L5,L5","Focused,Balanced"
"ac835562-7458-e662-5a62-deb321994a5d,53377857-8995-2128-8f85-bfc8c4a2178e","ac835562-7458-e662-5a62-deb321994a5d,53377857-8995-2128-8f85-bfc8c4a2178e",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.09014423076923075,0.26931798360369785,0.2024926293218976,1.5555555555555556,"L5,L5","Specialized,Balanced"
"fb35431d-b692-499d-8df7-33fa83a5f5c4,f8dbe1b6-67a7-ee68-d1a8-4f0a3c14eb63","fb35431d-b692-499d-8df7-33fa83a5f5c4,f8dbe1b6-67a7-ee68-d1a8-4f0a3c14eb63",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.01953125,0.22040816326530605,0.3449477351916376,0.5555555555555556,"L5,L5","Specialized,Specialized"
"85c7d628-e3ea-43f8-ba00-4ad7a0afceba,84a0c6ff-560a-6a8f-caf0-6fe1f1dbd36e","85c7d628-e3ea-43f8-ba00-4ad7a0afceba,84a0c6ff-560a-6a8f-caf0-6fe1f1dbd36e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.02604166666666665,0.0798185941043083,0.2648083623693379,0.2777777777777778,"L5,L5","Specialized,Focused"
"4fea6240-4756-ce96-e93e-76649435ec34,3213cd7d-06e0-3ecb-3359-29aa8deddfa6","4fea6240-4756-ce96-e93e-76649435ec34,3213cd7d-06e0-3ecb-3359-29aa8deddfa6",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.073771730914588,0.1817653890824622,0.38888888888888884,"L5,L5","Focused,Focused"
"89bff19e-52b2-42a0-aea4-022063e622f6,021ff21d-e904-456c-8c4b-71c101853889","89bff19e-52b2-42a0-aea4-022063e622f6,021ff21d-e904-456c-8c4b-71c101853889",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.703125,0.029024943310657497,0.27874564459930307,0.16666666666666666,"L3,L1","Specialized,Focused"
"d871ef9a-88ab-4da6-8020-0760984b04e7,bdd6b7d4-9846-d4e2-29d7-7e5acf17c034","d871ef9a-88ab-4da6-8020-0760984b04e7,bdd6b7d4-9846-d4e2-29d7-7e5acf17c034",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.5625,0.05079365079365075,0.2850174216027874,0.33333333333333337,"L5,L1","Specialized,Specialized"
"a3f7a80c-c51e-4c72-bbac-8eed4d5ba052,04e35b63-7856-0d4e-2fe3-9f60687d0351","a3f7a80c-c51e-4c72-bbac-8eed4d5ba052,04e35b63-7856-0d4e-2fe3-9f60687d0351",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.703125,0.03718820861677995,0.27874564459930307,0.16666666666666666,"L3,L1","Specialized,Focused"
"e7a95473-4d2e-eea6-134d-82fa9d21e0d7,400646cf-4de6-4720-9593-077a0ec02973","e7a95473-4d2e-eea6-134d-82fa9d21e0d7,400646cf-4de6-4720-9593-077a0ec02973",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"7c504f19-c530-484d-9da0-0c89a3e20b62,77a62165-8649-470a-b92e-e1c40ca8c44f","7c504f19-c530-484d-9da0-0c89a3e20b62,77a62165-8649-470a-b92e-e1c40ca8c44f",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.021875,0.21482489292013102,0.19055361982191246,1.2777777777777777,"L5,L5","Focused,Focused"
"ee8090dd-fa0b-b86b-8058-cc61fcdc712d,8f263026-fbfe-4285-ac3d-213affd46796","ee8090dd-fa0b-b86b-8058-cc61fcdc712d,8f263026-fbfe-4285-ac3d-213affd46796",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04375,0.08562358276643986,0.16445993031358885,0.33333333333333337,"L5,L5","Universalist,Specialized"
"92ca7f9f-28f0-49f6-b689-db35e0e4695e,71595368-3ba8-41f0-ac1e-088653caa9e8","92ca7f9f-28f0-49f6-b689-db35e0e4695e,71595368-3ba8-41f0-ac1e-088653caa9e8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.01846590909090905,0.1222016079158936,0.16154577130186884,0.7222222222222223,"L5,L5","Focused,Diverse"
"afd16aa8-2e3b-0111-c6ca-445867275acf,190202d8-f1ac-b380-d224-589e9ad79848","afd16aa8-2e3b-0111-c6ca-445867275acf,190202d8-f1ac-b380-d224-589e9ad79848",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.06591080876795155,0.14053426248548195,0.2222222222222222,"L5,L5","Focused,Balanced"
"b404ba48-7887-4f6f-a301-4d8adb990b19,96464b05-8b94-4b8c-b24b-a3a893b5a811","b404ba48-7887-4f6f-a301-4d8adb990b19,96464b05-8b94-4b8c-b24b-a3a893b5a811",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.04414210128495835,0.0673635307781649,0.2222222222222222,"L5,L5","Universalist,Balanced"
"c48b8b33-6407-457c-9d6f-a7b7efecb7c1,566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9","c48b8b33-6407-457c-9d6f-a7b7efecb7c1,566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.2619485294117647,0.08232626383886879,0.1968641114982578,1.0555555555555556,"L5,L3","Specialized,Balanced"
"bb81b4c1-a0ed-62a9-dc26-3203e8911f2f,984f77fa-b017-4765-ae4e-ad9e45ceb952","bb81b4c1-a0ed-62a9-dc26-3203e8911f2f,984f77fa-b017-4765-ae4e-ad9e45ceb952",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.11700680272108835,0.5139372822299652,0.16666666666666666,"L5,L5","Specialized,Specialized"
"9da42114-b627-6926-f3b7-fd07e23fc337,14598f43-f680-9af6-698e-8426a60249c9","9da42114-b627-6926-f3b7-fd07e23fc337,14598f43-f680-9af6-698e-8426a60249c9",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.014050387596899201,0.30383378157464536,0.20090214191178452,2.5555555555555554,"L5,L5","Specialized,Focused"
"f88fffe4-06f9-4f6d-8680-3e6bdf7d7d6e,6af8fefa-4288-04e0-91ba-b0f4c6227e7f","f88fffe4-06f9-4f6d-8680-3e6bdf7d7d6e,6af8fefa-4288-04e0-91ba-b0f4c6227e7f",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.06979166666666665,0.1331519274376417,0.0754936120789779,1.0555555555555556,"L5,L5","Universalist,Diverse"
"b0da80a8-e830-2dfb-e87d-9ccb1c09e729,1ff62661-af14-4f51-9b71-c28f7ec21c35","b0da80a8-e830-2dfb-e87d-9ccb1c09e729,1ff62661-af14-4f51-9b71-c28f7ec21c35",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.09115646258503396,0.1332752613240418,0.2777777777777778,"L5,L5","Universalist,Focused"
"bc318611-23a1-f3ff-2b4c-9fba3686e5bb,24c68bd7-57eb-6a44-b153-d1d807c2ef6d","bc318611-23a1-f3ff-2b4c-9fba3686e5bb,24c68bd7-57eb-6a44-b153-d1d807c2ef6d",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04296875,0.06371882086167795,0.059668989547038295,0.5555555555555556,"L5,L5","Universalist,Diverse"
"902deab4-ec41-68ce-d9df-c0c959578176,500ed004-27c8-454a-922a-2c285246b729","902deab4-ec41-68ce-d9df-c0c959578176,500ed004-27c8-454a-922a-2c285246b729",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.1734375,0.19088435374149654,0.18083623693379786,2.2777777777777777,"L5,L4","Specialized,Balanced"
"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,3009be7d-1876-4ae2-b483-c5e6f5b9d9a4","e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,3009be7d-1876-4ae2-b483-c5e6f5b9d9a4",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.16477272727272718,0.3003367003367003,0.14479727589483685,5.055555555555557,"L5,L4","Focused,Diverse"
"85d2d83c-8489-447e-9841-78e03bda8ec7,021ff21d-e904-456c-8c4b-71c101853889","85d2d83c-8489-447e-9841-78e03bda8ec7,021ff21d-e904-456c-8c4b-71c101853889",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.9375,0.0308390022675736,0.337979094076655,0.1111111111111111,"L1,L1","Specialized,Specialized"
"cf12f41b-b945-49e0-9465-59e25bb868b2,83e66dc5-a8ac-4491-a831-2be95d3ed9e9","cf12f41b-b945-49e0-9465-59e25bb868b2,83e66dc5-a8ac-4491-a831-2be95d3ed9e9",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.5078125,0.0811791383219954,0.2325783972125435,0.7222222222222222,"L5,L1","Specialized,Balanced"
"ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,a531ecc8-f306-4b88-a3e7-196933ea1081","ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,a531ecc8-f306-4b88-a3e7-196933ea1081",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.061887254901960745,0.2715041572184429,0.1492792238846758,2.888888888888889,"L5,L5","Focused,Balanced"
"c5b533c0-b6b4-41e8-bc7d-7fb4fb650da1,68c46b8b-beaf-43c2-a979-49021b79f735","c5b533c0-b6b4-41e8-bc7d-7fb4fb650da1,68c46b8b-beaf-43c2-a979-49021b79f735",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.03718820861677995,0.1149825783972125,0.16666666666666666,"L5,L5","Diverse,Balanced"
"c9a97341-3af4-4747-a88b-a94f38775776,57484c0b-1cf1-46cb-8c32-5d44efe43b5b","c9a97341-3af4-4747-a88b-a94f38775776,57484c0b-1cf1-46cb-8c32-5d44efe43b5b",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.5243055555555556,0.0540186444948349,0.22299651567944245,0.5555555555555556,"L5,L1","Specialized,Diverse"
"dc1a5f96-ff64-fb41-253b-12f91f0420b9,3c2b4c35-8265-e6b9-ebf0-ec85246c676e","dc1a5f96-ff64-fb41-253b-12f91f0420b9,3c2b4c35-8265-e6b9-ebf0-ec85246c676e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
"ff5d7573-bf2d-41ad-a669-999780af96e2,68c46b8b-beaf-43c2-a979-49021b79f735","ff5d7573-bf2d-41ad-a669-999780af96e2,68c46b8b-beaf-43c2-a979-49021b79f735",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0375,0.0667573696145124,0.0968641114982578,0.33333333333333337,"L5,L5","Diverse,Diverse"
"308fb2fa-4610-0909-1d34-17216d007b21,01e4842c-1ffa-f55e-420f-b06d2b333dd5","308fb2fa-4610-0909-1d34-17216d007b21,01e4842c-1ffa-f55e-420f-b06d2b333dd5",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.10044642857142855,0.08720440557175246,0.156794425087108,0.5,"L5,L5","Focused,Balanced"
"deaa278d-65d8-47e6-8d1a-fc69d53ff7e9,31a9afcb-a2e4-511c-ef27-a7fb49a372d9","deaa278d-65d8-47e6-8d1a-fc69d53ff7e9,31a9afcb-a2e4-511c-ef27-a7fb49a372d9",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"5d3d25e6-96d3-4653-adf8-643a5d0329b3,3f49c1af-8dd2-43ab-bf97-534d7a3b493f","5d3d25e6-96d3-4653-adf8-643a5d0329b3,3f49c1af-8dd2-43ab-bf97-534d7a3b493f",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.5859375,0.05124716553287975,0.27264808362369336,0.2777777777777778,"L4,L1","Specialized,Focused"
"8fe9c3ab-ffe8-f027-b152-a5eb2d974c64,5a6e07c9-1daa-f46a-20c0-636603f58e7f","8fe9c3ab-ffe8-f027-b152-a5eb2d974c64,5a6e07c9-1daa-f46a-20c0-636603f58e7f",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0208333333333333,0.1759637188208616,0.22183507549361203,0.4444444444444444,"L5,L5","Specialized,Focused"
"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,0c867fde-2b9a-df10-fdb9-66b74f355f91","e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,0c867fde-2b9a-df10-fdb9-66b74f355f91",3,0.3333333333333333,0.0,0.0,0.020833333333333332,0.020833333333333332,0.2727272727272727,0.027437200956937746,0.45707775933339845,0.1226076555023923,7.000000000000002,"L5,L5","Diverse,Balanced"
"2480a427-ca1d-8d06-3fab-0baaf5ad3215,07b7060b-80e8-0c1c-c1a5-df737d0c4318","2480a427-ca1d-8d06-3fab-0baaf5ad3215,07b7060b-80e8-0c1c-c1a5-df737d0c4318",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
"dcfb1ae3-35b1-0bf2-0b3d-595031ab4507,1d25724a-bb3c-068b-4120-9e2be8ac1e96","dcfb1ae3-35b1-0bf2-0b3d-595031ab4507,1d25724a-bb3c-068b-4120-9e2be8ac1e96",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.015624999999999951,0.0858654572940287,0.10394889663182344,0.6666666666666666,"L5,L5","Diverse,Balanced"
"961bcdba-7d88-43d5-9c8a-01cd8182aaa7,51d6f6e1-18ec-cab0-568f-c1f737f6c2c3","961bcdba-7d88-43d5-9c8a-01cd8182aaa7,51d6f6e1-18ec-cab0-568f-c1f737f6c2c3",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"cc79df9b-346a-0b7c-3b49-88f4b30c02da,5abf1d9b-6503-6e8b-4085-d30181240596","cc79df9b-346a-0b7c-3b49-88f4b30c02da,5abf1d9b-6503-6e8b-4085-d30181240596",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.046875,0.0725623582766439,0.1149825783972125,0.16666666666666666,"L5,L5","Diverse,Balanced"
"1219b8d5-bc12-13ed-fe60-280fc2544b44,025d9d33-736d-4775-b237-5ae4beac45d8","1219b8d5-bc12-13ed-fe60-280fc2544b44,025d9d33-736d-4775-b237-5ae4beac45d8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"8053b6fe-48b6-46d1-aaec-4d92f7c9c714,40f13287-7dab-a2c4-793b-e1c46a4175ea","8053b6fe-48b6-46d1-aaec-4d92f7c9c714,40f13287-7dab-a2c4-793b-e1c46a4175ea",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.3125,0.0888888888888888,0.2473867595818815,0.1111111111111111,"L4,L4","Specialized,Specialized"
"aa978289-a0e0-8e2d-9db1-537203f28e62,5e7c109d-9173-4555-a3fa-a13053b05e44","aa978289-a0e0-8e2d-9db1-537203f28e62,5e7c109d-9173-4555-a3fa-a13053b05e44",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.04513888888888885,0.10299823633156964,0.062330623306233,1.0,"L5,L5","Universalist,Diverse"
"6638a948-d1bf-6605-0d16-18c733cf2b3d,2e401cb9-ae3a-4c22-8aaf-2c13ba14eb6c","6638a948-d1bf-6605-0d16-18c733cf2b3d,2e401cb9-ae3a-4c22-8aaf-2c13ba14eb6c",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.07559974747474744,0.18223046794475364,0.1059902157463133,1.6111111111111112,"L5,L5","Diverse,Balanced"
"fe5a4983-a46a-2fc2-5633-e35e0a86b694,72678e37-000d-1cfd-e30f-8c9e4e11670f","fe5a4983-a46a-2fc2-5633-e35e0a86b694,72678e37-000d-1cfd-e30f-8c9e4e11670f",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.17968749999999994,0.20343375445416254,0.19561971129915373,1.6111111111111112,"L5,L4","Specialized,Focused"
"f186dc2a-c54f-cc42-1608-20ede9f34c82,e042a336-304b-0d89-af42-0020d7f4a307","f186dc2a-c54f-cc42-1608-20ede9f34c82,e042a336-304b-0d89-af42-0020d7f4a307",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
"48d9742d-0f68-6d0a-bc3e-c0e4d37757f9,2053521a-74ea-4c17-9816-6f8ab851891d","48d9742d-0f68-6d0a-bc3e-c0e4d37757f9,2053521a-74ea-4c17-9816-6f8ab851891d",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0888888888888888,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
"856ac6ec-433c-4d1b-a765-f2d2e2405298,5dd2e0d7-9de9-0d42-33a3-430596a08948","856ac6ec-433c-4d1b-a765-f2d2e2405298,5dd2e0d7-9de9-0d42-33a3-430596a08948",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.02604166666666665,0.09493575207860916,0.19976771196283388,0.2777777777777778,"L5,L5","Universalist,Specialized"
"3f49c1af-8dd2-43ab-bf97-534d7a3b493f,3009be7d-1876-4ae2-b483-c5e6f5b9d9a4","3f49c1af-8dd2-43ab-bf97-534d7a3b493f,3009be7d-1876-4ae2-b483-c5e6f5b9d9a4",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.625,0.029629629629629547,0.26132404181184665,0.2222222222222222,"L4,L1","Specialized,Focused"
"96efd3b5-6e76-42b7-9475-efbb97bb0db0,77751b3b-e74c-4a7f-ac5d-d041b4ab686e","96efd3b5-6e76-42b7-9475-efbb97bb0db0,77751b3b-e74c-4a7f-ac5d-d041b4ab686e",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.09843749999999996,0.10944822373393795,0.13478513356562133,1.2222222222222223,"L5,L5","Focused,Diverse"
"601dc2f0-6378-e37b-f1ab-6032b6ab3715,3c294ebb-b42a-9f8e-5052-b32fc9041f4e","601dc2f0-6378-e37b-f1ab-6032b6ab3715,3c294ebb-b42a-9f8e-5052-b32fc9041f4e",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.20535714285714285,0.09446064139941684,0.0915878546540567,0.8333333333333334,"L5,L4","Universalist,Balanced"
"ad242608-f983-4442-bcff-df8aa9384658,9eb7646d-43e7-4c7d-99c7-dbdef5f3351a","ad242608-f983-4442-bcff-df8aa9384658,9eb7646d-43e7-4c7d-99c7-dbdef5f3351a",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.20833333333333326,0.08606701940035269,0.2024777390631049,0.6666666666666666,"L5,L4","Specialized,Balanced"
"b641dfef-1d15-40e1-8073-cca09df10682,021ff21d-e904-456c-8c4b-71c101853889","b641dfef-1d15-40e1-8073-cca09df10682,021ff21d-e904-456c-8c4b-71c101853889",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.703125,0.03718820861677995,0.27874564459930307,0.16666666666666666,"L3,L1","Specialized,Focused"
