investor_name,investment_count,25m_count,100m_count,250m_count,earliest_investment_experience,broad_category_count,specific_category_count,annualised_investment_count,25m_rate,100m_rate,250m_rate,experience,broad_diversity,specific_diversity,weighted_success_rate
Julie Herendeen,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Deborah Benton,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Traynor Family Enterprise,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Pax Momentum,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Galaxy Venture Capital,3,1,0,0,2021,6,7,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2727272727272727,0.0801393728222996,0.0574452003023431,0.0933333333333333
Real Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Washington Research Foundation,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ford Seeman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
The MFO Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Temasek Holdings,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Marc Boiron,3,1,0,0,2021,5,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2727272727272727,0.0545876887340302,0.0417233560090702,0.0933333333333333
Eric Hahn,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Westhill Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Marcelo Fernandez,1,0,0,0,2021,4,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.056235827664399,0.0
Jean Pierre Mustier,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Riverside Medical Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ashok Vasudevan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Firebolt Ventures,4,1,0,0,2021,14,13,0.4444444444444444,0.25,0.0,0.0,0.2727272727272727,0.337979094076655,0.1514739229024943,0.07
Nattaphol Vimolchalao,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Niv Dror,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Phil MacIntyre,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Eric Roza,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Climate Pledge Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Eli Broverman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Brightloom,1,0,0,0,2021,8,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.0308390022675736,0.0
Charleston Angel Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sridhar Ramaswamy,2,1,0,0,2021,6,4,0.2222222222222222,0.5,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0272108843537414,0.14
Mark Lurie,1,0,0,0,2021,5,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0126984126984126,0.0
Capital Invent,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
B Capital,3,0,0,0,2021,7,5,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.1103368176538908,0.0284202569916855,0.0
Inveready,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
Razmig Hovaghimian,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
New Fare,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
John Weimer,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dennis Woodside,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ken Corporation,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Truist Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Voltron Capital,4,0,0,0,2021,11,11,0.4444444444444444,0.0,0.0,0.0,0.2727272727272727,0.2073170731707317,0.1079365079365079,0.0
Miami Children’s Health Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Thomas Tull,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Spice Capital Partners,3,0,0,0,2021,7,6,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.1103368176538908,0.0417233560090702,0.0
Kickstart Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
HudsonAlpha AgTech,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Skybridge 20 Ventures,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
Gustavo Lasala,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Chadd Evans,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Volta Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Karthik Raju,3,0,0,0,2021,4,6,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.0336817653890824,0.0417233560090702,0.0
Venkat Iyer,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Galaxy Investment Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Stephanie Dua,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Drew Perkins,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
TPG,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael Trezza,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Adcelerium Limited Company,1,0,0,0,2021,3,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0126984126984126,0.0
Justin Fields,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Amber Sabathia,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Curt Brockelman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
HealthTrend Capital,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
Jay Gould,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Gamegroove Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Brian Lee,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kevin W. Tung,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Black Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Reinventure Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
H GROUP IV,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Nik Milanović,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Akcelerator Technologiczny Gliwice Sp. z o.o.,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Intonation Ventures,1,0,0,0,2021,9,7,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.5609756097560976,0.1759637188208616,0.0
Intermountain Healthcare,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Walden International,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
NVO Capital,6,0,0,0,2021,11,20,0.6666666666666666,0.0,0.0,0.0,0.2727272727272727,0.1370499419279907,0.2400604686318972,0.0
Stephen Shefsky,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Matthew Roszak,1,0,0,0,2021,4,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.0
NEX Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Zubair Jandali,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
BuenTrip Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Intel,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Joel Wang,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sarper Danis,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Zahir Dossa,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Andrew Szabo,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Marc Rowan,1,1,0,0,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.28
Mike Zimmerman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Zaidwood Capital,1,0,0,0,2021,4,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.0
MPA Education,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tamer Fund for Social Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
ZoomInfo,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dave Leyrer,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Leading Edge Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Edith Harbaugh,2,0,0,0,2021,6,6,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0634920634920634,0.0
Navneet Dalal,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Betaspring,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Gaia Ventures,1,0,0,0,2021,1,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.0126984126984126,0.0
Muse Capital,1,0,0,0,2021,2,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.056235827664399,0.0
Nasr-Eddine Benaissa,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Discovery Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Intelis Capital,1,0,0,0,2021,7,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.337979094076655,0.0888888888888888,0.0
1AM Gaming,3,0,0,0,2021,5,7,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.0545876887340302,0.0574452003023431,0.0
Quarry,1,0,0,0,2021,3,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.001814058956916,0.0
Dartmouth-Hitchcock Medical Center,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alexander Kritikos,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Zheng Shao,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ben Uretsky,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Gregory Hosono,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ignacio Garat,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Pear VC,31,1,0,0,2021,30,57,3.4444444444444446,0.032258064516129,0.0,0.0,0.2727272727272727,0.1988310666516803,0.3784361056250457,0.0090322580645161
Glasswing Ventures,8,0,0,0,2021,8,10,0.8888888888888888,0.0,0.0,0.0,0.2727272727272727,0.0522648083623693,0.0435374149659863,0.0
Christian Thones,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Coca-Cola Venturing & Emerging Brands,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Perry Gershon,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Vivek Ramani,1,0,0,0,2021,4,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.0
Diego Paez,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Oz Alon,1,1,0,0,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.28
Collective Spark,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
Ron Wohl,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Nomad Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sachin Jain,1,0,0,0,2021,1,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.0126984126984126,0.0
TOMS Shoes,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Greg Sewitz,1,0,0,0,2021,3,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.056235827664399,0.0
Carmen Busquets,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sequel Holdings,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
New Orleans BioFund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Coinbase Ventures,36,4,0,0,2021,20,40,4.0,0.1111111111111111,0.0,0.0,0.2727272727272727,0.0739450251645373,0.1594356261022927,0.0311111111111111
1930 Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
F. K. Md Emdad khan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
AEG,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Crysta Tyus,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Work-Bench,2,0,0,0,2021,6,5,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0435374149659863,0.0
Subhrakant Panda,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
John Abele,1,0,0,0,2021,8,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.0888888888888888,0.0
Andy Szybalski,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Joe Kraus,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kate Lavelle,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Various Investors,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bixin Ventures,1,0,0,0,2021,5,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0126984126984126,0.0
Jeff Clark,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kapor Capital,2,0,0,0,2021,6,5,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0435374149659863,0.0
Alex Xu,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Victor Kushch,2,1,0,0,2021,8,6,0.2222222222222222,0.5,0.0,0.0,0.2727272727272727,0.2195121951219512,0.0634920634920634,0.14
SBX Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Harry Dixon,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Private Investors,4,0,0,0,2021,14,13,0.4444444444444444,0.0,0.0,0.0,0.2727272727272727,0.337979094076655,0.1514739229024943,0.0
H. Barton Asset Management,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mohit Daswani,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Will Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Amir Seyedi,1,0,0,0,2021,6,7,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.1759637188208616,0.0
Triangle Angel Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Pi Campus,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Monochrome Capital,2,0,0,0,2021,5,6,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0836236933797909,0.0634920634920634,0.0
Baksh Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Fisheye,1,0,0,0,2021,7,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.337979094076655,0.056235827664399,0.0
Mason Lin,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Will Price,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Smarti Labs,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Red Swan Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Crescent Fund,1,0,0,0,2021,8,6,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.1287981859410431,0.0
FIRSTPICK,1,0,0,0,2021,3,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.056235827664399,0.0
Lizzie Tisch,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jay Shetty,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Andy Chatham,1,0,0,0,2021,2,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0126984126984126,0.0
AA Sons,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Jennifer Abele,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Cemco LLC,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Romain Job,1,0,0,0,2021,4,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.056235827664399,0.0
4BIO Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
AGI House Ventures,2,0,0,0,2021,5,3,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0836236933797909,0.0145124716553287,0.0
Pactolus,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Vivi Nevo,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Annie E. Casey Foundation,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kenneth Freirich,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Next AI,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Lilly Singh,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mark Dimilia,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Phil Bentley,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Niels Gron,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
LeBron James,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Nirvana Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Think Food Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Donna Harris,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bravo Victor Venture Capital,4,1,0,0,2021,11,14,0.4444444444444444,0.25,0.0,0.0,0.2727272727272727,0.2073170731707317,0.1759637188208616,0.07
Dan Teree,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Benzaiten,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jeremy Liew,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
PruVen Capital,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
D2 Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dmitry Kroshka,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
ING Innovation Studio,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Barclays Corporate Banking,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ismail Khoffi,1,0,0,0,2021,2,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0126984126984126,0.0
7wire Ventures,1,1,0,0,2021,3,4,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.056235827664399,0.28
IBG Capital,1,0,0,0,2021,6,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.0308390022675736,0.0
Cleveland Life Science Advisors,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Open Web Collective,1,0,0,0,2021,6,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.056235827664399,0.0
Seraphim Space Accelerator,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
Colleen Bell,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tibor Nagygyörgy,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
U.C. Berkeley,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
1st Class Guernsey,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael Black,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jeff Whitlock,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Julian Torres,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
Jean Charles Samuelian,2,0,0,0,2021,5,6,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0836236933797909,0.0634920634920634,0.0
Josh Jacobs,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Andrew Chau,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Snow Corporation,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Charlie Cheever,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Vijay Pradeep,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Marcin Zukowski,1,0,0,0,2021,4,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.056235827664399,0.0
Eugene Zarakhovsky,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ben Simmons,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Formation 8,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
NewCrop,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Climate Tech Circle,2,0,0,0,2021,6,6,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0634920634920634,0.0
Karl-Johan Persson,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Simon Chokoisky,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Chaomei Chen,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Fatih Isbecer,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Paul Sutter,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Digital Wings Foundation,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Del Morgan & Co,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
HTGF | High-Tech Gruenderfonds,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Arash Ferdowsi,17,1,0,0,2021,12,25,1.8888888888888888,0.0588235294117647,0.0,0.0,0.2727272727272727,0.055544168887067,0.1315726290516206,0.0164705882352941
Gate Ventures,1,0,0,0,2021,6,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.0308390022675736,0.0
Marty Bell,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
Nikil Viswanathan,2,1,0,0,2021,6,4,0.2222222222222222,0.5,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0272108843537414,0.14
Joe Tsai,1,0,0,0,2021,7,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.337979094076655,0.0888888888888888,0.0
Lyric Turner,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Angélique Gérard,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Fountane,1,0,0,0,2021,4,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.0
John Replogle,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
R2 Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dolik Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lane Shackleton,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Gaurav Kumar,1,0,0,0,2021,6,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.0888888888888888,0.0
Rebuild The Block,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Atonima Investment LLC,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Press Start Capital,2,0,0,0,2021,8,7,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.2195121951219512,0.0870748299319727,0.0
Annamraju Manikyamba,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Nat Natraj,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mu Ventures,3,0,0,0,2021,4,6,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.0336817653890824,0.0417233560090702,0.0
Karen Cahn,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael Girdley,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Shinhan Bank,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
AKITUA,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
South Asia Tech Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Hummingbird Ventures,5,2,0,0,2021,9,12,0.5555555555555556,0.4,0.0,0.0,0.2727272727272727,0.1094076655052264,0.1026757369614512,0.112
Glenn Jeon,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Carly Strife,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
KSFI Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Vulcan Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
First Trust Capital Partners,1,0,0,0,2021,1,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.0308390022675736,0.0
Aerospace Xelerated,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mark Anderson,1,0,0,0,2021,1,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.0308390022675736,0.0
Eric Archambeau,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Premysl Trojan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Western New York Impact Investment Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dominik Tornow,1,1,0,0,2021,4,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.28
Josh Wills,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alan Pledger,1,0,0,0,2021,6,6,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.1287981859410431,0.0
Seth Radwell,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Roger Farah,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Poalim Equity,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Angelia Muller,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
