,founded_year,org_uuid,category_list,category_groups_list,total_funding_usd,ultimate_outlier_success_250_mil_raise,interim_success_100_mil_founded_year_2019_or_above,recent_success_25_mil_raise_founded_year_2022_or_above,investor_uuids
33455,2022,70b9b613-b8a9-4fb4-b724-ee2564dee2ef,"Casual Games,Digital Entertainment,Gaming","Gaming,Media and Entertainment",4000000.0,0,0,0,"f8930f87-199a-4ee9-a587-da24c2961bdf, aa477a9f-8e7a-005d-f102-c39a97c78df8, 9288517b-aacd-460a-922d-6b94ee58c95f, db08a527-f1aa-4254-b7ce-3c0902a1e074, cea48c2d-d411-c887-2c67-15087c9d02d7, 28578d24-e049-631f-d673-fa550e0d7ffb, 0715573b-0802-40c5-a876-60eb1197ad56, 1c5cdcbf-f57d-e8f2-0e0d-1d19f221c499, d1de4eda-39c6-4182-6811-c1b9c9b9048a"
32368,2022,22bc110e-5cd8-4d9f-9eb7-c5255fce0473,"Gaming,Online Games,Software","Gaming,Software",120000.0,0,0,0,3718597a-dd39-6661-3630-09cdd43bcac2
36506,2023,a90b35a4-b1bc-4c0f-ae75-6a429a2adbb8,"Artificial Intelligence (AI),Email,Information Technology","Artificial Intelligence (AI),Data and Analytics,Information Technology,Internet Services,Messaging and Telecommunications,Science and Engineering,Software",,0,0,0,0af1c29e-5754-c43d-3f8f-c75a77747910
34772,2022,232bb278-7cbc-4a9c-8958-c36e4c9f3b6e,"Automotive,Machinery Manufacturing,Retail","Commerce and Shopping,Manufacturing,Transportation",1950000.0,0,0,0,"0af1c29e-5754-c43d-3f8f-c75a77747910, 0ef1fdde-b68f-4ee8-5589-6c4c941399bf, d59e4947-7724-381d-1fc9-556bf2003c72, bf997ca3-aec6-8ed5-7985-c008d7ef81b3, ed27bc4d-17a7-0c90-933b-3acc90b4c19d"
32655,2022,c70ff741-eda0-46dd-9017-18aa75c4bf45,"SaaS,Travel,Travel Accommodations","Software,Travel and Tourism",1650000.0,0,0,0,"d6dd997a-68fe-4e48-b57f-5ed71ec53237, 4cecfbfe-af23-caac-f464-452a60a810c2, 3718597a-dd39-6661-3630-09cdd43bcac2"
34746,2022,97366ce9-7123-4357-bf65-f24becf05fdd,"Artificial Intelligence (AI),Developer Tools,Web Apps,Web Development","Apps,Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",4500000.0,0,0,0,"7447305b-5c53-482f-82e5-238e45a77314, 704baa25-5337-ecb0-71f7-f28c18ad3faa, a5694fcf-07d1-474e-93f1-e79870ce5905"
35478,2023,98d8b4f5-fe78-4b3c-992b-2371eaf6889c,Software,Software,10000000.0,0,0,0,"8e824842-fb5b-4b88-a528-79de5af4437c, c00cde16-e7aa-4fd8-ac23-fb6fa14e3517"
35380,2023,ac4fb913-fcf3-45b7-b22e-e9cf197a08ac,"Artificial Intelligence (AI),Machine Learning,Software","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",,0,0,0,03dab4e0-022c-0c56-b92e-b649077cdcfa
36177,2023,fb709b66-2a38-4590-a24c-3aa3dbb20fc6,"Artificial Intelligence (AI),Predictive Analytics,SaaS,Software","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",3000000.0,0,0,0,"8307238a-8fad-8cae-c8fd-ace03191655e, 12238a01-c83f-31f2-dad7-203d55de5851, 47b84763-9727-7cdf-b194-2742e3963147, d07de277-455b-45f2-8c2d-95d9f2ed3f0b"
34944,2023,c366d394-e075-429b-a01c-a2807d4446ac,"Beauty,Cosmetics,Shopping,Virtualization","Commerce and Shopping,Consumer Goods,Hardware,Information Technology,Software",7000000.0,0,0,0,87b16fdf-a1c8-4ec0-ae9c-323b64cfa70d
32878,2022,eafb5cf6-1e95-4c0b-82d0-a4c0e8db0b84,"Cyber Security,Information Technology,Software","Information Technology,Privacy and Security,Software",2020000.0,0,0,0,"2c2c5ed4-189a-424a-8e4c-214f9c249122, 3d54c448-c21a-0880-5c66-099e7f0b1bbb, c8af5fc4-238d-476d-a5b4-0845b4adbfb2, f255b2c4-4390-44e7-988d-4e216702b8f5, 2b8816c2-c07d-9294-2c20-a324c92e94b1, 088393ea-a490-0bd2-81d5-6b49a2417eb2, de89599a-cf1a-4a72-b2bb-a8efbdac5343, afcaf97a-0243-37b2-92b3-c31d8fd6363c, 9123251a-75d7-4bfe-959f-54da3982e37b, a19c654a-7888-4bd5-88a5-798dd04866b5, bee436a7-7fa7-4cf8-b3dc-927299231be8, 3718597a-dd39-6661-3630-09cdd43bcac2, 7aede7f2-8156-412d-a86e-1081ba28a100, 77655b67-e89f-4cd0-a1b9-d82cd43c3edd"
37075,2024,f6c5e28f-19c6-491d-ad96-a59eb52261dd,"Finance,Financial Services,Information Technology","Financial Services,Information Technology",107411.0,0,0,0,00daca16-8311-454b-84e0-24a40d16be9c
37317,2024,69a9d6b8-450b-43fb-84d6-04a9586d7644,"Artificial Intelligence (AI),Financial Services,SaaS","Artificial Intelligence (AI),Data and Analytics,Financial Services,Science and Engineering,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
36306,2023,2739803a-6aa0-4a65-87de-942c140b5f45,"Consumer,Marketplace,Mobile","Commerce and Shopping,Mobile,Other",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
34272,2022,50029758-8272-4b88-a8de-d988ccfe9356,"Artificial Intelligence (AI),Developer APIs,Machine Learning","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",500000.0,0,0,0,"d6198850-324e-4374-87fb-0c0cf9505c73, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
34852,2022,97655217-d428-43d4-bf26-10e53dc99655,"Artificial Intelligence (AI),Audio,Generative AI,Machine Learning,Software","Artificial Intelligence (AI),Data and Analytics,Media and Entertainment,Music and Audio,Science and Engineering,Software",2200000.0,0,0,0,"56e40f50-97c7-2a77-255d-1d97d5f30646, 9d11d829-645f-4ebe-bbd1-e84d1a0ddaf0, c5046db4-849e-46ff-86e9-7a1fa034d912, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
35427,2023,cb34e2f9-4903-4646-920c-22f3c48ec5bc,"Business Intelligence,DRM,Enterprise Applications,Innovation Management,Intellectual Property,Legal Tech,Market Research","Apps,Content and Publishing,Data and Analytics,Design,Media and Entertainment,Privacy and Security,Professional Services,Software",4500000.0,0,0,0,"d92fced7-cfde-b23d-418a-f6d3c588bc00, 83fa14f4-bd89-edff-37e5-22b8b3c1d7ea, e8487396-f60c-25f1-2bb5-bfcb4e0f4b66, 76738ef7-752a-b357-4cd7-10a4aba97a18, eb93b83e-062b-4825-b612-be1453ac33e4, 40812e5d-2d87-5bcb-63a1-d9f6b8eca1ef, a07d4326-cd16-acc1-b743-3fde218cd7e9, 437913d1-f772-4bb5-aaf0-49e4ccc37d47, b05799a9-51da-1911-dc2b-30585f5b94fe, b9f99b3f-587e-074e-6608-a82115b42036, 7760e5f4-46bb-a58f-8e85-2d01f6c3d134, cc3be266-5529-429e-96ad-e08fe29f0225, 48a4949c-fe38-d4aa-2ae6-d25f44f2b8fb, b8495b00-dcfe-483f-a059-470bc23fdc89, 6b43c7ec-5898-0866-af46-494775acb00f, 1da2b7fe-b4c8-a9df-b473-56ce66825112, 3e97ee00-a597-4ad2-8737-15045c61c106, 91049b0c-9cba-9672-1391-604cb0e37dd0, b1057f16-2f0c-6fd9-cb5b-ce2479892cd4, 715afb05-cff1-a15b-62b4-8f7dc130f0e9, 37d29df3-f111-9487-e6f3-51208ea83970, 7c30ec70-2e6b-4560-b34d-03a45b9a125a, ff3b4885-0f44-4276-b27f-2134322ca41d, 5fa236da-76dc-4241-9f4a-4c7d7e2571b0, e793651b-4804-447e-a31a-6a17e15c67c3, b1a3ecec-7651-aeec-7001-66afcb2fec62, 23abb769-2c80-461d-81b6-cf3493b6d1d7, bb0955c3-af0d-2d01-cd4f-985a93252432, f05d0f3a-1641-460a-b84b-57ac8fa9f76d, 59baa56d-9388-4f5f-a0e6-1995f309898c, d07de277-455b-45f2-8c2d-95d9f2ed3f0b, 73b95d83-66e2-6d00-b907-e67bf013a57d, 1ac9a10e-78e0-4a92-807c-a7521f59f79b, 0c59815c-a36a-9aad-a462-09a1c7dc1a90, af778eb2-d12c-d953-7d7c-2e3bd5581cfe, 35ef2587-4490-420c-89a5-1547122d3ef5, d0888fc9-5798-4918-8df6-472b5423fdba, f12795a7-8a7c-4c49-8b11-878b31e79a54, ca877fdf-f8b7-4113-9846-1d07c8d68c90, 4ecfb687-174a-795c-2aea-0692e5bac542, 00eb4237-2fd1-4f2b-9ef1-c7b1f66f9990, 7eb26a01-e278-4da7-ad76-3cc90ae415eb"
34937,2023,e4f7490f-7f39-43d7-8c9e-c414149b71b4,Software,Software,,0,0,0,442a5ce8-a6f2-4e34-b581-39330a6fb4fc
32731,2022,b3311403-d34a-4881-97b9-45f951427aa9,"Human Resources,Information Technology,Recruiting","Administrative Services,Information Technology,Professional Services",,0,0,0,"170a0722-deee-3a8b-e071-0d2927dfcdc9, 5a3b0154-8723-46ec-85f9-b0a750d74033"
33454,2022,f3801882-3bd4-4525-b053-44d4d39f7d0e,"Blockchain,Cryptocurrency,Financial Services","Blockchain and Cryptocurrency,Financial Services,Other,Payments,Software",1700000.0,0,0,0,"5a200cf5-a4bc-48c6-8eea-6ca4405468db, 441ff26a-3692-4dd4-999f-af47bb0b5785, bdd98bc9-f828-43af-a68f-e82fb71899e9, 2ee081ab-adfb-425e-91df-88cba661f0d3, a37da023-c5c3-45cd-9f25-ef981db2ffce, a6e384fb-3bae-9124-5ef1-326da81986f0, d013c5f6-6b92-4672-bd27-34551309ef06, d22091f5-8089-4cf6-8fcd-153cfbf1a9a5, 13dc7a30-cafc-48bf-93dd-87badde8daa9, 83e66dc5-a8ac-4491-a831-2be95d3ed9e9, 7ad15afd-bcd9-43c2-996a-3e237f7a68d6, 1c5849d1-40de-4abb-bf58-850ae2255e47, a26b181f-95f5-72e9-9aae-662017632331, 5201b003-e1fb-4562-953e-967fc3fbe79a, 99a31861-57d2-4c17-a855-fe8ca6f686b0, c15f6279-d80d-4248-b144-433053e7d36b, 6aed626a-f83b-4689-b204-bb9bb52d45f2, efd513e9-c18c-4e04-b0fd-f9f1227c999c, b5a75186-5c27-4072-90f7-3f042f809b9e"
33538,2022,ef537681-1172-4b7a-b343-68507e55c84a,"Artificial Intelligence (AI),Data Center,SaaS","Artificial Intelligence (AI),Data and Analytics,Hardware,Information Technology,Science and Engineering,Software",150000.0,0,0,0,b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef
37064,2024,a6c96351-05f3-40f1-a10e-054056d9dc09,"Analytics,Artificial Intelligence (AI),Finance,FinTech,Information Technology,Machine Learning,Natural Language Processing","Artificial Intelligence (AI),Data and Analytics,Financial Services,Information Technology,Science and Engineering,Software",,0,0,0,"1cbcf8aa-f089-4b61-b095-c2eef8e080f1, 34fa3e8c-f104-4f35-85e7-75bc7ce61b20"
36879,2024,e8e61ddf-f14a-4c59-a326-7549de41ba56,"Heating  Ventilation  and Air Conditioning (HVAC),Point of Sale,Software","Commerce and Shopping,Real Estate,Software",4000000.0,0,0,0,"16952b7b-9bb2-4857-a491-18461ca2df31, 457be71a-e4a4-4f4f-9fe6-f2d461964517, 4d9e58ff-695a-440b-a703-01df966aa8fc, 3d24d2f2-bfa8-4480-9dc7-d34395e27ef9, e9c76e80-2ba0-4d84-a7b8-d0c20e856192"
33430,2022,77459d01-c664-4877-9417-b832de18616d,"Cyber Security,Machine Learning,Security","Artificial Intelligence (AI),Data and Analytics,Information Technology,Privacy and Security,Software",56249922.0,0,0,1,"2eb9a832-06ed-793f-c29b-4ab13038eacb, efac19c4-8f9c-6549-31a4-721d2f4ebeee"
37282,2024,68b39993-3a5b-4f2a-bb90-23d56fe1f25f,"Health Care,Social,Wellness","Community and Lifestyle,Health Care",,0,0,0,618db3af-e98d-44de-b419-54d2775699b3
33710,2022,7191ad02-c150-442e-8e59-3dbcacd83f4c,Environmental Consulting,Professional Services,8600000.0,0,0,0,"85ee1fa2-eb47-43cf-b0f4-0c95a2617903, afd16aa8-2e3b-0111-c6ca-445867275acf, e6bce44c-0129-4e44-9820-3d8e7ca84533, 5a6e0238-34b1-4601-b31c-a7b8d96ca938, 3c3b82b1-0a4d-6f43-6b53-f5d3fc0f8bb1, c43d490c-c3a8-c0bd-d549-a378d1a82c1a"
35386,2023,3ddfe6fd-9bba-4f1d-96b4-77c7d741e26d,"Real Estate,Software,Vacation Rental","Real Estate,Software,Travel and Tourism",500000.0,0,0,0,"c96f33d3-ac17-23cb-d6a6-ce49e5c67a29, 75023db7-3fc9-4051-8b63-ef81e84744b9, ff074477-10b3-4a1a-b721-f31d22d66b6f, 77d30243-95cd-4102-9eb3-c2c76ad2d29c, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
37059,2024,b5e5fa86-fc4a-4b7a-bfbf-1f495aac3d20,Software,Software,,0,0,0,517fd582-3d7e-4acc-badb-54b95374387f
35800,2023,06b781c1-fa52-4837-ac1c-ccd51409c283,"Autonomous Vehicles,Electric Vehicle,Energy Management","Energy,Transportation",250000.0,0,0,0,00daca16-8311-454b-84e0-24a40d16be9c
34081,2022,e76de960-4ceb-49a5-a37b-b64bc3a1214a,"Financial Services,FinTech,SaaS","Financial Services,Software",121500000.0,0,1,1,"525f5579-1f87-cf70-ff5a-9de397f6fa5d, e0784dcf-5e1c-42fc-ae31-bbb7a968b7fc, de89599a-cf1a-4a72-b2bb-a8efbdac5343, 545ea2c6-8ead-4112-b72d-4550b52b4872, 457be71a-e4a4-4f4f-9fe6-f2d461964517, c09be2f6-7a81-4cfd-9415-ec2a57e1e3e7, e8db05ed-6b48-9b54-e746-2f140dcc94be, 806cf9c9-eb39-4f6e-857c-14c805c3104b, ebd0b943-c6d4-4a7f-b50a-d321849fc44e, ac46ba18-1c1c-44dd-852c-cc51a519c023"
32648,2022,798b5fb6-bbed-4ddb-a085-3d95fefc5209,"Artificial Intelligence (AI),B2B,SaaS,Software,Software Engineering","Artificial Intelligence (AI),Data and Analytics,Other,Science and Engineering,Software",,0,0,0,"a6235172-8d8b-bb42-405e-e206835069b7, 2aae3064-8cd8-2dcb-e3c2-5b63f22d5401, 489bd12f-333b-4100-afeb-5afa057040d2"
33459,2022,cb51c50d-db11-4e68-93ed-e814ff05f2b6,"B2B,Developer APIs,FinTech,InsurTech","Financial Services,Other,Software",4500000.0,0,0,0,"a69b7486-97ca-8581-0b33-b137ef728d9a, f5a75e1e-52c2-e432-0cc0-00a6b3dbad75, b344a285-cf12-93d7-d669-857ab75be00e, f2e76cf7-aedf-470e-8357-ecbcb763899e, 38e872c6-1718-50e1-6150-a12038568992, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
33060,2022,90807542-4c3a-4960-9c81-c0726aabd9df,"E-Commerce,Information Technology,Outdoors,Recreation,Software","Commerce and Shopping,Information Technology,Software,Sports",100000.0,0,0,0,e75a62c1-f4d8-4d17-bd98-905c201b3582
35654,2023,78415b52-f7cc-4fa9-897a-11a299e82d95,"Analytics,Artificial Intelligence (AI),Information Technology","Artificial Intelligence (AI),Data and Analytics,Information Technology,Science and Engineering,Software",5697963.0,0,0,0,"f78fe1f7-a7b3-43e0-9ddc-ed13ccd447a2, ea2b869f-3f31-4885-8964-ecd60a2c5077, d47bc827-db40-4005-bc61-863f725968c7, 6f476d4e-cbae-ff05-991b-7896b6bc6234"
35904,2023,c0e681be-ef43-469c-9bca-3d1c8ac60145,"Manufacturing,Recycling","Manufacturing,Sustainability",100000.0,0,0,0,439d7bbf-11ae-7ddf-1887-727188ac065d
35350,2023,11e15c21-a57e-4f76-897c-e93fbbf08d14,"Artificial Intelligence (AI),Enterprise Software,Information Technology,Internet of Things,Retail Technology,Software","Artificial Intelligence (AI),Commerce and Shopping,Data and Analytics,Hardware,Information Technology,Internet Services,Science and Engineering,Software",120000.0,0,0,0,"3718597a-dd39-6661-3630-09cdd43bcac2, f7dc84ae-eaa5-4951-9d8c-ba392741bcdc, 36d6c228-bb9a-45d1-b3b6-36afe636a3d8"
34367,2022,df0c4a01-a7bf-47ed-9ba7-ea446b6a36c0,Software,Software,,0,0,0,"a9705c45-1cb0-4892-aa74-e886f3a7e453, 0bdb3d6e-84e5-4723-adf6-7fc5730c83b1, a7f73c20-2901-5265-9834-eb48277fe660"
32918,2022,e09eeeb0-e355-4727-9b1a-1e0af88a981a,"News,Social News","Content and Publishing,Media and Entertainment",100000.0,0,0,0,080c142d-c122-4956-84b5-0b96ee99becd
33089,2022,ff75165f-a3a3-40ac-b36b-2bfe8234461b,"Blockchain,Cryptocurrency,Information Technology,Internet,Trading Platform,Web3","Blockchain and Cryptocurrency,Financial Services,Information Technology,Internet Services,Lending and Investments,Other,Payments,Software",7800000.0,0,0,0,"6efdabfd-619c-4edc-ac9e-d76b07e584fa, e8487396-f60c-25f1-2bb5-bfcb4e0f4b66, 4ed2f298-614e-49ba-800b-7cf590974a08, 089e2f4e-5b16-b5ef-8834-3a40302de5ac, efe5e7c1-495c-4751-9244-d4a3a98ccc50, 53bd25e2-fbeb-4a52-b7fb-7904d359b75d, b577b6df-90f6-44f1-a001-b9283e38a4d4, 7cd5d238-19cb-43ea-8d7e-bf2a25653622, b5d0d7dd-cfc2-4c56-9ed4-847db73f8cee, 26abc8d4-b8d0-4a6d-a552-ce0220113757"
32968,2022,ad391c6a-0dc0-4124-8149-e0063d12ef99,"Credit,Financial Services,FinTech,Lending","Financial Services,Lending and Investments",77750000.0,0,0,1,"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66, a51bcde4-4be9-eadf-0f18-af534e13a780, ef769e2e-eac8-4093-b8de-c8df676aef8b, 16496cb3-1c18-98f1-0eff-3819930827a8, 42763241-ce90-4275-ad9e-58678f308f6b, 16952b7b-9bb2-4857-a491-18461ca2df31, ba09fc52-546a-4855-a4bd-20087fb1422a, aefa3a84-5193-00c3-5cbf-ec5ec2645672, f7b40c01-3e05-455b-93f8-66bc3b50c34b, 5b85af7b-a9c7-4c61-85f3-b9b9eb7b04d2, 6f618ed3-037d-427b-9d85-deca827d6dfb, a4af56b9-4f9c-4f0e-ae9e-4d1dffe72d44, 9dda8c60-3517-927f-0c15-4807e7bd6054, 1c2279a7-1a69-4027-8569-4f99819a060f, f065b291-ae61-41db-9475-3713a3da36d4"
32292,2022,c17e5c63-af76-4e0f-b5da-b3ee1c12ec3c,"Marketing Automation,Software","Sales and Marketing,Software",7659996.0,0,0,0,f2f2777b-de97-de3e-74b1-ba42c751ed2d
36209,2023,f764c74d-661a-4394-9723-a7367fcbd417,"Automotive,SaaS,Software","Software,Transportation",350000.0,0,0,0,"0caaa18f-916d-f2b2-35c1-d130e7b05e30, cf60c63a-c409-4817-9bd1-da29b814a960"
34711,2022,67a99adf-01e3-4386-bf05-50d966d79fb8,"Artificial Intelligence (AI),Enterprise Software,Health Care,Hospital","Artificial Intelligence (AI),Data and Analytics,Health Care,Science and Engineering,Software",50000.0,0,0,0,f5be1897-a5e6-4732-85fe-6d26214a40cc
37150,2024,3ece4591-c744-45bf-a49f-5ae387cf4db9,"Analytics,Artificial Intelligence (AI),Database","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
33462,2022,62c84ceb-2de7-4a62-a648-c282aac4fbaf,Aerospace,Science and Engineering,6400000.0,0,0,0,5715a47f-fa1d-47e7-8bb8-2e31cdde97cf
36903,2024,2b4e01c5-f65f-4c35-91c6-6dd06cd980d7,"Artificial Intelligence (AI),Insurance,Life Insurance","Artificial Intelligence (AI),Data and Analytics,Financial Services,Science and Engineering,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
36507,2023,fd69e53f-5d9e-418f-9215-6b606ad82660,Software,Software,,0,0,0,"30862881-e9d6-4fb5-a38f-fe30ab08ce6e, 459b0b0d-eae2-e063-6f65-69e85c913348"
37011,2024,32b841a0-ce49-4426-bf40-3538cad10430,"Artificial Intelligence (AI),Computer Vision,Information Technology,Internet","Artificial Intelligence (AI),Data and Analytics,Hardware,Information Technology,Internet Services,Science and Engineering,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
35499,2023,727237da-1c19-4983-95d7-07ced1d12ff9,"Artificial Intelligence (AI),Generative AI,InsurTech,Productivity Tools","Artificial Intelligence (AI),Data and Analytics,Financial Services,Science and Engineering,Software",21500000.0,0,0,0,"beadb218-e5fa-2686-bc95-4dfaa9acc2e8, e02bb4d3-0c96-4319-9168-a89862c5c48f"
35509,2023,ff92f0e5-bdbb-4078-abc2-25a8000b3d34,"Health Care,Medical",Health Care,4250000.0,0,0,0,"38a2cfd8-31bf-64db-faca-486386e44406, 4c04b49d-9ed6-4ec4-9bdc-8b8bd230a35e, cabd3ad0-0900-42e2-8d52-03acd2d7e7ba, 2f1efa2c-ca21-4b8e-9c91-5f96733443e1"
32460,2022,8f5d5b4d-49b5-4450-b229-5a5a7baf90bf,Health Care,Health Care,1500000.0,0,0,0,"a0540dea-f414-4aaa-a30a-74383387a0f6, 61c3ce67-fb89-4536-85bd-39f4b02a9f3d"
34663,2022,59a3eb6a-9a67-420c-9002-ffc7dd433cf1,"E-Commerce,Marketplace,Supply Chain Management","Commerce and Shopping,Transportation",1705000.0,0,0,0,"801537e4-62c0-474c-a1c5-7357a59fa90c, 7bd48a3e-43e6-4d99-b9dd-830858bf5cca, ed746eec-54ff-19e1-690c-75216d0654c8"
37054,2024,b26258b9-03dd-46b7-b254-4b98ef02d5fd,Transportation,Transportation,,0,0,0,a7a76739-079e-4da4-8ae7-269afb1a5062
32978,2022,450f4fec-27cd-4796-a5fd-5285e71cde22,"Construction,Home Renovation,Interior Design,Online Portals","Design,Internet Services,Real Estate",120000.0,0,0,0,3718597a-dd39-6661-3630-09cdd43bcac2
35269,2023,6ce35371-334c-4a38-bc64-27e66818da1f,"Analytics,Artificial Intelligence (AI),Enterprise Software,SaaS","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",1800000.0,0,0,0,"f75b1184-be51-14fb-aa38-8c29514e6b5c, e3fd9105-7d90-ba28-f99a-9e4e22f3a412, d5c09009-5494-4a4a-b0aa-17011c923e91, fd0c6051-176b-b3a6-2124-b071945d3b02"
35664,2023,36af875b-6492-42a1-ab65-d0f190ee33f4,"Accounting,Software","Financial Services,Professional Services,Software",4300000.0,0,0,0,"13a3a322-4bff-4e21-a50c-1211c8dfbebf, 2485265e-b585-4f32-889f-2d07e2f83c77, 761ea2db-d878-3ece-28e3-446223a9f2f3, 8e27b039-88d9-4e83-aca7-37e62a123623, d5df3873-7871-c608-0284-c74d0b555ccd, f3ab0825-6e58-1509-94fe-325797321bd8, 0029836e-5dec-d285-c440-00d33464ede2"
36736,2023,8fddf22e-c73e-4ca8-8c92-6bf52ce48119,"FinTech,Software","Financial Services,Software",2900000.0,0,0,0,"3b2c6043-142e-453c-8087-cb94ae0ddd53, e9ef9b1a-e228-4314-919e-5a0c621c3f6e, f7a214a1-aae9-7e99-d287-2f82a57e49da, 462668cb-1566-ae2e-0e64-6eee7e5ad7ce, 6399f4f9-7053-41cd-abb1-1c461108692a, 5ce64378-cb2d-266f-5719-0cd08e9a0063, 7973723f-bae9-4ad2-bbab-58ab2e1f8935, 71bf49a1-59f2-4bb2-9140-4d29320afcc9, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
32179,2022,8dc6a47b-b015-4009-a7ce-50aa4f71996c,"Blockchain,Desktop Apps,Mobile Apps,Music,PaaS,Software,Web3","Apps,Blockchain and Cryptocurrency,Internet Services,Media and Entertainment,Mobile,Music and Audio,Other,Software",,0,0,0,"e9ca3820-0372-4c4d-8974-5d305653e57f, b91b2a69-ec86-45d5-8a6b-2219cad457be"
36293,2023,e7b8bf3e-8f84-4fee-b9e6-744711b8afaa,Sports,Sports,3500000.0,0,0,0,0de845a6-3cff-4fed-9b2b-a725d1273a31
35653,2023,f6376e8d-d359-4fc8-afa4-2fb0aa450cc7,"Health Care,Hospital,Medical",Health Care,500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
34062,2022,523b93aa-8892-418c-9c40-1c8f865816a4,"Analytics,Information Technology,Software","Data and Analytics,Information Technology,Software",7000000.0,0,0,0,"e8f544f0-fb23-4be2-9cfe-93d5da426a60, 4a45d91e-cfa3-491b-9bb9-56717bf1c539, beadb218-e5fa-2686-bc95-4dfaa9acc2e8, d056758b-8ae7-c2f2-b966-032f50698888, 735a53c6-a7ba-2434-d97d-b788536da89d, 5ea500f1-2bcd-4995-afa1-8252900b66dc, 76795e9f-c300-7e78-f7c3-1823765e8515, e971c8eb-5469-0796-b258-282e335fe578, 8b84afbf-d685-1490-8440-a9f7e01281fc, e7d93547-3c3e-4a82-bd78-f8b837e1f217"
33634,2022,3dc56e3f-fa9d-4676-b27d-8e35a20c0c5c,"E-Commerce,Marketplace,Software","Commerce and Shopping,Software",2600000.0,0,0,0,"beadb218-e5fa-2686-bc95-4dfaa9acc2e8, 45c271fa-b8fc-4d8b-b774-7c50d5a940cd"
35535,2023,5c1f80c6-5c80-46e9-b594-0ba21e272c77,"Artificial Intelligence (AI),Media and Entertainment,Video Streaming","Artificial Intelligence (AI),Content and Publishing,Data and Analytics,Media and Entertainment,Science and Engineering,Software,Video",1150000.0,0,0,0,d111217b-e17d-da31-e09e-64a7a682fccd
33092,2022,c7c0a411-7327-4b47-87cf-f08882e75b63,"Developer Tools,Information Technology,Software","Information Technology,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
35492,2023,381f9fce-fc33-49b3-87b5-addac3d2a2e1,"Artificial Intelligence (AI),Blockchain,Machine Learning","Artificial Intelligence (AI),Blockchain and Cryptocurrency,Data and Analytics,Other,Science and Engineering,Software",3100000.0,0,0,0,"236281db-e754-4967-bb1d-1d47e7f9a424, 9cfd1300-da7d-47fd-ac47-a74f38952c7a, f3fb8b7e-17bb-435c-9675-ad41357a397b, 077d71be-7f12-487a-b1fe-bb75c4155505, 68e181a5-29e7-4351-b306-3f4de252b434, 1090e5b7-9cdf-2e07-8e84-90864c3ae8e4"
34329,2022,83651262-6e3a-410d-bc0a-d96820beeb97,Cyber Security,"Information Technology,Privacy and Security",220000.0,0,0,0,"24831439-7f18-48a9-9a75-88363194e44b, 6ad1f9d1-59bd-4b49-a271-2f628c7e6d7a, 1e6581af-51b4-4b55-9a8c-2a63b4e9c515"
35246,2023,0bc651a1-58e5-4298-88f4-9a285e14f793,"Artificial Intelligence (AI),Information Technology,Machine Learning,Software","Artificial Intelligence (AI),Data and Analytics,Information Technology,Science and Engineering,Software",36000.0,0,0,0,e96105f1-25d2-af8d-7ecb-3da5e2d8aef7
32912,2022,07d28a7e-e8be-4510-bd52-c4120b8b0a4a,"Apps,Information Technology,Mobile Apps,Social Media","Apps,Information Technology,Internet Services,Media and Entertainment,Mobile,Software",200000.0,0,0,0,00daca16-8311-454b-84e0-24a40d16be9c
37074,2024,7c3ab0a7-62c3-48f4-aeaa-c6233fa5230c,"Business Development,Market Research,Software","Data and Analytics,Design,Professional Services,Software",108813.0,0,0,0,00daca16-8311-454b-84e0-24a40d16be9c
35698,2023,23e04b3a-ce1f-43f3-b3a6-e11c13a34b4e,"Animation,Developer Tools,SEO,Web Design","Design,Internet Services,Media and Entertainment,Sales and Marketing,Software,Video",,0,0,0,1ce01368-6625-470e-92a3-3bae211c067f
